D¡a ;Mes ;Anio;Fc;Pto. Vta;Nro Compr.;Nombre del Cliente;CUIT;Alicuota (IVA);Neto ;IVA;IVA Percep;IIBB Percep;Act Vs Percep;Imp Internos;No Gravados;Exentos ;Total;;;;;
09;06;2017;082-TIQUE - FACTURA B;00002;00016438;CONSUMIDOR FINAL;20000000001;21% 0005;103,31;21,69;0,00;0,00;0,00;0,00;0,00;0,00;125,00;;;;;
09;06;2017;082-TIQUE - FACTURA B;00002;00016439;CONSUMIDOR FINAL;20000000001;21% 0005;86,78;18,22;0,00;0,00;0,00;0,00;0,00;0,00;105,00;;;;;
09;06;2017;082-TIQUE - FACTURA B;00002;00016440;CONSUMIDOR FINAL;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
09;06;2017;082-TIQUE - FACTURA B;00002;00016441;CONSUMIDOR FINAL;20000000001;21% 0005;152,89;32,11;0,00;0,00;0,00;0,00;0,00;0,00;185,00;;;;;
09;06;2017;082-TIQUE - FACTURA B;00002;00016442;CONSUMIDOR FINAL;20000000001;21% 0005;57,85;12,15;0,00;0,00;0,00;0,00;0,00;0,00;70,00;;;;;
09;06;2017;082-TIQUE - FACTURA B;00002;00016443;CONSUMIDOR FINAL;20000000001;21% 0005;82,64;17,36;0,00;0,00;0,00;0,00;0,00;0,00;100,00;;;;;
09;06;2017;082-TIQUE - FACTURA B;00002;00016444;CONSUMIDOR FINAL;20000000001;21% 0005;90,91;19,09;0,00;0,00;0,00;0,00;0,00;0,00;110,00;;;;;
09;06;2017;082-TIQUE - FACTURA B;00002;00016445;CONSUMIDOR FINAL;20000000001;21% 0005;74,38;15,62;0,00;0,00;0,00;0,00;0,00;0,00;90,00;;;;;
09;06;2017;082-TIQUE - FACTURA B;00002;00016446;CONSUMIDOR FINAL;20000000001;21% 0005;74,38;15,62;0,00;0,00;0,00;0,00;0,00;0,00;90,00;;;;;
09;06;2017;082-TIQUE - FACTURA B;00002;00016447;CONSUMIDOR FINAL;20000000001;21% 0005;45,45;9,55;0,00;0,00;0,00;0,00;0,00;0,00;55,00;;;;;
09;06;2017;082-TIQUE - FACTURA B;00002;00016448;CONSUMIDOR FINAL;20000000001;21% 0005;99,17;20,83;0,00;0,00;0,00;0,00;0,00;0,00;120,00;;;;;
09;06;2017;082-TIQUE - FACTURA B;00002;00016449;CONSUMIDOR FINAL;20000000001;21% 0005;45,45;9,55;0,00;0,00;0,00;0,00;0,00;0,00;55,00;;;;;
09;06;2017;082-TIQUE - FACTURA B;00002;00016450;CONSUMIDOR FINAL;20000000001;21% 0005;49,17;10,33;0,00;0,00;0,00;0,00;0,00;0,00;59,50;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016451;CONSUMIDOR FINAL;20000000001;21% 0005;37,19;7,81;0,00;0,00;0,00;0,00;0,00;0,00;45,00;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016452;CONSUMIDOR FINAL;20000000001;21% 0005;37,19;7,81;0,00;0,00;0,00;0,00;0,00;0,00;45,00;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016453;CONSUMIDOR FINAL;20000000001;21% 0005;130,17;27,33;0,00;0,00;0,00;0,00;0,00;0,00;157,50;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016454;CONSUMIDOR FINAL;20000000001;21% 0005;37,19;7,81;0,00;0,00;0,00;0,00;0,00;0,00;45,00;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016455;CONSUMIDOR FINAL;20000000001;21% 0005;45,45;9,55;0,00;0,00;0,00;0,00;0,00;0,00;55,00;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016456;CONSUMIDOR FINAL;20000000001;21% 0005;37,19;7,81;0,00;0,00;0,00;0,00;0,00;0,00;45,00;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016457;CONSUMIDOR FINAL;20000000001;21% 0005;28,93;6,07;0,00;0,00;0,00;0,00;0,00;0,00;35,00;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016458;CONSUMIDOR FINAL;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016459;CONSUMIDOR FINAL;20000000001;21% 0005;24,79;5,21;0,00;0,00;0,00;0,00;0,00;0,00;30,00;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016460;CONSUMIDOR FINAL;20000000001;21% 0005;52,07;10,93;0,00;0,00;0,00;0,00;0,00;0,00;63,00;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016461;CONSUMIDOR FINAL;20000000001;21% 0005;33,06;6,94;0,00;0,00;0,00;0,00;0,00;0,00;40,00;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016462;CONSUMIDOR FINAL;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016463;CONSUMIDOR FINAL;20000000001;21% 0005;74,38;15,62;0,00;0,00;0,00;0,00;0,00;0,00;90,00;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016464;CONSUMIDOR FINAL;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016465;CONSUMIDOR FINAL;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016466;CONSUMIDOR FINAL;20000000001;21% 0005;57,85;12,15;0,00;0,00;0,00;0,00;0,00;0,00;70,00;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016467;CONSUMIDOR FINAL;20000000001;21% 0005;57,85;12,15;0,00;0,00;0,00;0,00;0,00;0,00;70,00;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016468;CONSUMIDOR FINAL;20000000001;21% 0005;57,85;12,15;0,00;0,00;0,00;0,00;0,00;0,00;70,00;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016469;CONSUMIDOR FINAL;20000000001;21% 0005;103,31;21,69;0,00;0,00;0,00;0,00;0,00;0,00;125,00;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016470;CONSUMIDOR FINAL;20000000001;21% 0005;74,38;15,62;0,00;0,00;0,00;0,00;0,00;0,00;90,00;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016471;CONSUMIDOR FINAL;20000000001;21% 0005;37,19;7,81;0,00;0,00;0,00;0,00;0,00;0,00;45,00;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016472;CONSUMIDOR FINAL;20000000001;21% 0005;111,57;23,43;0,00;0,00;0,00;0,00;0,00;0,00;135,00;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016473;CONSUMIDOR FINAL;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016474;CONSUMIDOR FINAL;20000000001;21% 0005;165,29;34,71;0,00;0,00;0,00;0,00;0,00;0,00;200,00;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016475;CONSUMIDOR FINAL;20000000001;21% 0005;66,12;13,88;0,00;0,00;0,00;0,00;0,00;0,00;80,00;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016476;CONSUMIDOR FINAL;20000000001;21% 0005;57,85;12,15;0,00;0,00;0,00;0,00;0,00;0,00;70,00;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016477;CONSUMIDOR FINAL;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016478;CONSUMIDOR FINAL;20000000001;21% 0005;53,72;11,28;0,00;0,00;0,00;0,00;0,00;0,00;65,00;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016479;CONSUMIDOR FINAL;20000000001;21% 0005;74,38;15,62;0,00;0,00;0,00;0,00;0,00;0,00;90,00;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016480;CONSUMIDOR FINAL;20000000001;21% 0005;53,72;11,28;0,00;0,00;0,00;0,00;0,00;0,00;65,00;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016481;CONSUMIDOR FINAL;20000000001;21% 0005;53,72;11,28;0,00;0,00;0,00;0,00;0,00;0,00;65,00;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016482;CONSUMIDOR FINAL;20000000001;21% 0005;37,19;7,81;0,00;0,00;0,00;0,00;0,00;0,00;45,00;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016483;CONSUMIDOR FINAL;20000000001;21% 0005;115,70;24,30;0,00;0,00;0,00;0,00;0,00;0,00;140,00;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016484;CONSUMIDOR FINAL;20000000001;21% 0005;107,44;22,56;0,00;0,00;0,00;0,00;0,00;0,00;130,00;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016485;CONSUMIDOR FINAL;20000000001;21% 0005;74,38;15,62;0,00;0,00;0,00;0,00;0,00;0,00;90,00;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016486;CONSUMIDOR FINAL;20000000001;21% 0005;123,97;26,03;0,00;0,00;0,00;0,00;0,00;0,00;150,00;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016487;CONSUMIDOR FINAL;20000000001;21% 0005;45,45;9,55;0,00;0,00;0,00;0,00;0,00;0,00;55,00;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016488;CONSUMIDOR FINAL;20000000001;21% 0005;61,98;13,02;0,00;0,00;0,00;0,00;0,00;0,00;75,00;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016489;CONSUMIDOR FINAL;20000000001;21% 0005;33,06;6,94;0,00;0,00;0,00;0,00;0,00;0,00;40,00;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016490;CONSUMIDOR FINAL;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016491;CONSUMIDOR FINAL;20000000001;21% 0005;61,98;13,02;0,00;0,00;0,00;0,00;0,00;0,00;75,00;;;;;
10;06;2017;082-TIQUE - FACTURA B;00002;00016492;CONSUMIDOR FINAL;20000000001;21% 0005;256,20;53,80;0,00;0,00;0,00;0,00;0,00;0,00;310,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016493;CONSUMIDOR FINAL;20000000001;21% 0005;66,12;13,88;0,00;0,00;0,00;0,00;0,00;0,00;80,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016494;CONSUMIDOR FINAL;20000000001;21% 0005;74,38;15,62;0,00;0,00;0,00;0,00;0,00;0,00;90,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016495;CONSUMIDOR FINAL;20000000001;21% 0005;57,85;12,15;0,00;0,00;0,00;0,00;0,00;0,00;70,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016496;CONSUMIDOR FINAL;20000000001;21% 0005;198,35;41,65;0,00;0,00;0,00;0,00;0,00;0,00;240,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016497;CONSUMIDOR FINAL;20000000001;21% 0005;95,04;19,96;0,00;0,00;0,00;0,00;0,00;0,00;115,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016498;CONSUMIDOR FINAL;20000000001;21% 0005;70,25;14,75;0,00;0,00;0,00;0,00;0,00;0,00;85,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016499;CONSUMIDOR FINAL;20000000001;21% 0005;45,45;9,55;0,00;0,00;0,00;0,00;0,00;0,00;55,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016500;CONSUMIDOR FINAL;20000000001;21% 0005;123,97;26,03;0,00;0,00;0,00;0,00;0,00;0,00;150,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016501;CONSUMIDOR FINAL;20000000001;21% 0005;37,19;7,81;0,00;0,00;0,00;0,00;0,00;0,00;45,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016502;CONSUMIDOR FINAL;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016503;CONSUMIDOR FINAL;20000000001;21% 0005;107,44;22,56;0,00;0,00;0,00;0,00;0,00;0,00;130,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016504;CONSUMIDOR FINAL;20000000001;21% 0005;66,12;13,88;0,00;0,00;0,00;0,00;0,00;0,00;80,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016505;CONSUMIDOR FINAL;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016506;CONSUMIDOR FINAL;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016507;CONSUMIDOR FINAL;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016508;CONSUMIDOR FINAL;20000000001;21% 0005;28,93;6,07;0,00;0,00;0,00;0,00;0,00;0,00;35,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016509;CONSUMIDOR FINAL;20000000001;21% 0005;90,91;19,09;0,00;0,00;0,00;0,00;0,00;0,00;110,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016510;CONSUMIDOR FINAL;20000000001;21% 0005;82,64;17,36;0,00;0,00;0,00;0,00;0,00;0,00;100,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016511;CONSUMIDOR FINAL;20000000001;21% 0005;74,38;15,62;0,00;0,00;0,00;0,00;0,00;0,00;90,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016512;CONSUMIDOR FINAL;20000000001;21% 0005;61,98;13,02;0,00;0,00;0,00;0,00;0,00;0,00;75,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016513;CONSUMIDOR FINAL;20000000001;21% 0005;99,17;20,83;0,00;0,00;0,00;0,00;0,00;0,00;120,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016514;CONSUMIDOR FINAL;20000000001;21% 0005;74,38;15,62;0,00;0,00;0,00;0,00;0,00;0,00;90,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016515;CONSUMIDOR FINAL;20000000001;21% 0005;140,50;29,50;0,00;0,00;0,00;0,00;0,00;0,00;170,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016516;CONSUMIDOR FINAL;20000000001;21% 0005;107,44;22,56;0,00;0,00;0,00;0,00;0,00;0,00;130,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016517;CONSUMIDOR FINAL;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016518;CONSUMIDOR FINAL;20000000001;21% 0005;123,97;26,03;0,00;0,00;0,00;0,00;0,00;0,00;150,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016519;CONSUMIDOR FINAL;20000000001;21% 0005;20,66;4,34;0,00;0,00;0,00;0,00;0,00;0,00;25,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016520;CONSUMIDOR FINAL;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016521;CONSUMIDOR FINAL;20000000001;21% 0005;20,66;4,34;0,00;0,00;0,00;0,00;0,00;0,00;25,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016522;CONSUMIDOR FINAL;20000000001;21% 0005;70,25;14,75;0,00;0,00;0,00;0,00;0,00;0,00;85,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016523;CONSUMIDOR FINAL;20000000001;21% 0005;33,06;6,94;0,00;0,00;0,00;0,00;0,00;0,00;40,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016524;CONSUMIDOR FINAL;20000000001;21% 0005;66,12;13,88;0,00;0,00;0,00;0,00;0,00;0,00;80,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016525;CONSUMIDOR FINAL;20000000001;21% 0005;74,38;15,62;0,00;0,00;0,00;0,00;0,00;0,00;90,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016526;CONSUMIDOR FINAL;20000000001;21% 0005;35,12;7,38;0,00;0,00;0,00;0,00;0,00;0,00;42,50;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016527;CONSUMIDOR FINAL;20000000001;21% 0005;57,85;12,15;0,00;0,00;0,00;0,00;0,00;0,00;70,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016528;CONSUMIDOR FINAL;20000000001;21% 0005;82,64;17,36;0,00;0,00;0,00;0,00;0,00;0,00;100,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016529;CONSUMIDOR FINAL;20000000001;21% 0005;82,64;17,36;0,00;0,00;0,00;0,00;0,00;0,00;100,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016530;CONSUMIDOR FINAL;20000000001;21% 0005;95,04;19,96;0,00;0,00;0,00;0,00;0,00;0,00;115,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016531;CONSUMIDOR FINAL;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016532;CONSUMIDOR FINAL;20000000001;21% 0005;61,98;13,02;0,00;0,00;0,00;0,00;0,00;0,00;75,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016533;CONSUMIDOR FINAL;20000000001;21% 0005;74,38;15,62;0,00;0,00;0,00;0,00;0,00;0,00;90,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016534;CONSUMIDOR FINAL;20000000001;21% 0005;173,55;36,45;0,00;0,00;0,00;0,00;0,00;0,00;210,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016535;CONSUMIDOR FINAL;20000000001;21% 0005;123,97;26,03;0,00;0,00;0,00;0,00;0,00;0,00;150,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016536;CONSUMIDOR FINAL;20000000001;21% 0005;82,64;17,36;0,00;0,00;0,00;0,00;0,00;0,00;100,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016537;CONSUMIDOR FINAL;20000000001;21% 0005;152,89;32,11;0,00;0,00;0,00;0,00;0,00;0,00;185,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016538;CONSUMIDOR FINAL;20000000001;21% 0005;111,57;23,43;0,00;0,00;0,00;0,00;0,00;0,00;135,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016539;CONSUMIDOR FINAL;20000000001;21% 0005;107,44;22,56;0,00;0,00;0,00;0,00;0,00;0,00;130,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016540;CONSUMIDOR FINAL;20000000001;21% 0005;53,72;11,28;0,00;0,00;0,00;0,00;0,00;0,00;65,00;;;;;
11;06;2017;082-TIQUE - FACTURA B;00002;00016541;CONSUMIDOR FINAL;20000000001;21% 0005;140,50;29,50;0,00;0,00;0,00;0,00;0,00;0,00;170,00;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016542;CONSUMIDOR FINAL;20000000001;21% 0005;33,06;6,94;0,00;0,00;0,00;0,00;0,00;0,00;40,00;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016543;CONSUMIDOR FINAL;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016544;CONSUMIDOR FINAL;20000000001;21% 0005;82,64;17,36;0,00;0,00;0,00;0,00;0,00;0,00;100,00;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016545;CONSUMIDOR FINAL;20000000001;21% 0005;123,97;26,03;0,00;0,00;0,00;0,00;0,00;0,00;150,00;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016546;CONSUMIDOR FINAL;20000000001;21% 0005;37,19;7,81;0,00;0,00;0,00;0,00;0,00;0,00;45,00;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016547;CONSUMIDOR FINAL;20000000001;21% 0005;28,93;6,07;0,00;0,00;0,00;0,00;0,00;0,00;35,00;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016548;CONSUMIDOR FINAL;20000000001;21% 0005;74,38;15,62;0,00;0,00;0,00;0,00;0,00;0,00;90,00;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016549;CONSUMIDOR FINAL;20000000001;21% 0005;37,19;7,81;0,00;0,00;0,00;0,00;0,00;0,00;45,00;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016550;CONSUMIDOR FINAL;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016551;CONSUMIDOR FINAL;20000000001;21% 0005;37,19;7,81;0,00;0,00;0,00;0,00;0,00;0,00;45,00;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016552;CONSUMIDOR FINAL;20000000001;21% 0005;78,51;16,49;0,00;0,00;0,00;0,00;0,00;0,00;95,00;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016553;CONSUMIDOR FINAL;20000000001;21% 0005;57,85;12,15;0,00;0,00;0,00;0,00;0,00;0,00;70,00;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016554;CONSUMIDOR FINAL;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016555;CONSUMIDOR FINAL;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016556;CONSUMIDOR FINAL;20000000001;21% 0005;194,21;40,79;0,00;0,00;0,00;0,00;0,00;0,00;235,00;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016557;CONSUMIDOR FINAL;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016558;CONSUMIDOR FINAL;20000000001;21% 0005;74,38;15,62;0,00;0,00;0,00;0,00;0,00;0,00;90,00;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016559;CONSUMIDOR FINAL;20000000001;21% 0005;41,32;8,68;0,00;0,00;0,00;0,00;0,00;0,00;50,00;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016560;CONSUMIDOR FINAL;20000000001;21% 0005;103,31;21,69;0,00;0,00;0,00;0,00;0,00;0,00;125,00;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016561;CONSUMIDOR FINAL;20000000001;21% 0005;74,38;15,62;0,00;0,00;0,00;0,00;0,00;0,00;90,00;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016562;CONSUMIDOR FINAL;20000000001;21% 0005;53,72;11,28;0,00;0,00;0,00;0,00;0,00;0,00;65,00;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016563;CONSUMIDOR FINAL;20000000001;21% 0005;107,44;22,56;0,00;0,00;0,00;0,00;0,00;0,00;130,00;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016564;CONSUMIDOR FINAL;20000000001;21% 0005;45,45;9,55;0,00;0,00;0,00;0,00;0,00;0,00;55,00;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016565;CONSUMIDOR FINAL;20000000001;21% 0005;74,38;15,62;0,00;0,00;0,00;0,00;0,00;0,00;90,00;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016566;CONSUMIDOR FINAL;20000000001;21% 0005;86,78;18,22;0,00;0,00;0,00;0,00;0,00;0,00;105,00;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016567;CONSUMIDOR FINAL;20000000001;21% 0005;70,25;14,75;0,00;0,00;0,00;0,00;0,00;0,00;85,00;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016568;CONSUMIDOR FINAL;20000000001;21% 0005;99,17;20,83;0,00;0,00;0,00;0,00;0,00;0,00;120,00;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016569;CONSUMIDOR FINAL;20000000001;21% 0005;77,27;16,23;0,00;0,00;0,00;0,00;0,00;0,00;93,50;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016570;CONSUMIDOR FINAL;20000000001;21% 0005;33,06;6,94;0,00;0,00;0,00;0,00;0,00;0,00;40,00;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016571;CONSUMIDOR FINAL;20000000001;21% 0005;128,10;26,90;0,00;0,00;0,00;0,00;0,00;0,00;155,00;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016572;CONSUMIDOR FINAL;20000000001;21% 0005;45,45;9,55;0,00;0,00;0,00;0,00;0,00;0,00;55,00;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016573;CONSUMIDOR FINAL;20000000001;21% 0005;33,06;6,94;0,00;0,00;0,00;0,00;0,00;0,00;40,00;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016574;CONSUMIDOR FINAL;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016575;CONSUMIDOR FINAL;20000000001;21% 0005;165,29;34,71;0,00;0,00;0,00;0,00;0,00;0,00;200,00;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016576;CONSUMIDOR FINAL;20000000001;21% 0005;38,64;8,11;0,00;0,00;0,00;0,00;0,00;0,00;46,75;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016577;CONSUMIDOR FINAL;20000000001;21% 0005;53,72;11,28;0,00;0,00;0,00;0,00;0,00;0,00;65,00;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016578;CONSUMIDOR FINAL;20000000001;21% 0005;49,59;10,41;0,00;0,00;0,00;0,00;0,00;0,00;60,00;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016579;CONSUMIDOR FINAL;20000000001;21% 0005;37,19;7,81;0,00;0,00;0,00;0,00;0,00;0,00;45,00;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016580;CONSUMIDOR FINAL;20000000001;21% 0005;45,45;9,55;0,00;0,00;0,00;0,00;0,00;0,00;55,00;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016581;CONSUMIDOR FINAL;20000000001;21% 0005;78,10;16,40;0,00;0,00;0,00;0,00;0,00;0,00;94,50;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016582;CONSUMIDOR FINAL;20000000001;21% 0005;37,19;7,81;0,00;0,00;0,00;0,00;0,00;0,00;45,00;;;;;
12;06;2017;082-TIQUE - FACTURA B;00002;00016583;CONSUMIDOR FINAL;20000000001;21% 0005;132,23;27,77;0,00;0,00;0,00;0,00;0,00;0,00;160,00;;;;;
